Data,Count,NumeroPostingType,NomePostingType,CompanyId
2019-01-14,18,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-01-15,9,4,Tax,IT01
2019-01-15,19,14,LedgerJournal,IT01
2019-01-15,6,31,CustBalance,IT01
2019-01-15,3,41,VendBalance,IT01
2019-01-15,6,51,SalesRevenue,IT01
2019-01-15,8,64,SalesPckSlipRevenue,IT01
2019-01-15,8,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-01-15,11,83,PurchOffsetAccountPckSlp,IT01
2019-01-15,11,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-01-15,2,236,PurchExpense,IT01
2019-01-16,11,4,Tax,IT01
2019-01-16,76,14,LedgerJournal,IT01
2019-01-16,18,20,Bank,IT01
2019-01-16,2,31,CustBalance,IT01
2019-01-16,12,41,VendBalance,IT01
2019-01-16,6,83,PurchOffsetAccountPckSlp,IT01
2019-01-16,6,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-01-16,4,236,PurchExpense,IT01
2019-01-17,10,4,Tax,IT01
2019-01-17,249,14,LedgerJournal,IT01
2019-01-17,1,31,CustBalance,IT01
2019-01-17,18,40,CustSettlement,IT01
2019-01-17,14,41,VendBalance,IT01
2019-01-17,1,51,SalesRevenue,IT01
2019-01-17,2,64,SalesPckSlipRevenue,IT01
2019-01-17,2,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-01-17,2,83,PurchOffsetAccountPckSlp,IT01
2019-01-17,2,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-01-18,18,4,Tax,IT01
2019-01-18,24,14,LedgerJournal,IT01
2019-01-18,6,31,CustBalance,IT01
2019-01-18,14,41,VendBalance,IT01
2019-01-18,6,51,SalesRevenue,IT01
2019-01-18,12,64,SalesPckSlipRevenue,IT01
2019-01-18,12,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-01-18,5,83,PurchOffsetAccountPckSlp,IT01
2019-01-18,1,161,FixedAssetsDebit,IT01
2019-01-18,5,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-01-18,3,236,PurchExpense,IT01
2019-01-21,18,4,Tax,IT01
2019-01-21,13,14,LedgerJournal,IT01
2019-01-21,36,20,Bank,IT01
2019-01-21,32,31,CustBalance,IT01
2019-01-21,35,41,VendBalance,IT01
2019-01-21,112,48,VendSettlement,IT01
2019-01-21,10,51,SalesRevenue,IT01
2019-01-21,14,64,SalesPckSlipRevenue,IT01
2019-01-21,14,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-01-21,5,83,PurchOffsetAccountPckSlp,IT01
2019-01-21,4,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-01-22,15,4,Tax,IT01
2019-01-22,88,14,LedgerJournal,IT01
2019-01-22,85,20,Bank,IT01
2019-01-22,18,31,CustBalance,IT01
2019-01-22,2,41,VendBalance,IT01
2019-01-22,7,51,SalesRevenue,IT01
2019-01-22,12,64,SalesPckSlipRevenue,IT01
2019-01-22,12,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-01-22,2,83,PurchOffsetAccountPckSlp,IT01
2019-01-22,1,161,FixedAssetsDebit,IT01
2019-01-22,2,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-01-23,595,0,None,it01
2019-01-23,44,4,Tax,IT01
2019-01-23,211,14,LedgerJournal,IT01
2019-01-23,6326,19,TransferOpeningClosing,it01
2019-01-23,90,20,Bank,IT01
2019-01-23,8,31,CustBalance,IT01
2019-01-23,4,40,CustSettlement,IT01
2019-01-23,27,41,VendBalance,IT01
2019-01-23,4,83,PurchOffsetAccountPckSlp,IT01
2019-01-23,4,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-01-23,3,236,PurchExpense,IT01
2019-01-24,1,4,Tax,IT01
2019-01-24,450,14,LedgerJournal,IT01
2019-01-24,16,20,Bank,IT01
2019-01-24,1,23,TaxWithhold,IT01
2019-01-24,10,31,CustBalance,IT01
2019-01-24,22,40,CustSettlement,IT01
2019-01-24,20,41,VendBalance,IT01
2019-01-24,24,48,VendSettlement,IT01
2019-01-24,3,51,SalesRevenue,IT01
2019-01-24,6,64,SalesPckSlipRevenue,IT01
2019-01-24,6,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-01-24,1,83,PurchOffsetAccountPckSlp,IT01
2019-01-24,1,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-01-25,36,4,Tax,IT01
2019-01-25,164,14,LedgerJournal,IT01
2019-01-25,10,20,Bank,IT01
2019-01-25,50,41,VendBalance,IT01
2019-01-25,5,83,PurchOffsetAccountPckSlp,IT01
2019-01-25,5,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-01-26,1,4,Tax,IT01
2019-01-26,88,14,LedgerJournal,IT01
2019-01-26,4,41,VendBalance,IT01
2019-01-27,4,14,LedgerJournal,IT01
2019-01-28,37,4,Tax,it01
2019-01-28,133,14,LedgerJournal,it01
2019-01-28,11,20,Bank,IT01
2019-01-28,21,31,CustBalance,IT01
2019-01-28,4,40,CustSettlement,IT01
2019-01-28,27,41,VendBalance,it01
2019-01-28,12,51,SalesRevenue,IT01
2019-01-28,18,64,SalesPckSlipRevenue,IT01
2019-01-28,17,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-01-28,11,83,PurchOffsetAccountPckSlp,IT01
2019-01-28,3,161,FixedAssetsDebit,it01
2019-01-28,10,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-01-28,7,236,PurchExpense,IT01
2019-01-29,28,4,Tax,IT01
2019-01-29,221,14,LedgerJournal,IT01
2019-01-29,5,20,Bank,IT01
2019-01-29,18,31,CustBalance,IT01
2019-01-29,1,41,VendBalance,IT01
2019-01-29,12,51,SalesRevenue,IT01
2019-01-29,15,64,SalesPckSlipRevenue,IT01
2019-01-29,15,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-01-29,14,83,PurchOffsetAccountPckSlp,IT01
2019-01-29,19,161,FixedAssetsDebit,IT01
2019-01-29,11,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-01-30,53,4,Tax,IT01
2019-01-30,125,14,LedgerJournal,IT01
2019-01-30,16,20,Bank,IT01
2019-01-30,6,31,CustBalance,IT01
2019-01-30,18,41,VendBalance,IT01
2019-01-30,4,51,SalesRevenue,IT01
2019-01-30,5,64,SalesPckSlipRevenue,IT01
2019-01-30,5,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-01-30,17,83,PurchOffsetAccountPckSlp,IT01
2019-01-30,11,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-01-30,16,236,PurchExpense,IT01
2019-01-31,26,4,Tax,IT01
2019-01-31,470,14,LedgerJournal,IT01
2019-01-31,65,20,Bank,IT01
2019-01-31,7,23,TaxWithhold,IT01
2019-01-31,8,31,CustBalance,IT01
2019-01-31,90,41,VendBalance,IT01
2019-01-31,248,48,VendSettlement,IT01
2019-01-31,7,51,SalesRevenue,IT01
2019-01-31,12,64,SalesPckSlipRevenue,IT01
2019-01-31,10,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-01-31,9,83,PurchOffsetAccountPckSlp,IT01
2019-01-31,8,161,FixedAssetsDebit,IT01
2019-01-31,1,162,FixedAssetsCredit,IT01
2019-01-31,8,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-01-31,6,236,PurchExpense,IT01
2019-02-01,25,4,Tax,IT01
2019-02-01,255,14,LedgerJournal,IT01
2019-02-01,27,20,Bank,IT01
2019-02-01,24,31,CustBalance,IT01
2019-02-01,38,40,CustSettlement,IT01
2019-02-01,68,41,VendBalance,IT01
2019-02-01,8,48,VendSettlement,IT01
2019-02-01,22,83,PurchOffsetAccountPckSlp,IT01
2019-02-01,3,161,FixedAssetsDebit,IT01
2019-02-01,2,162,FixedAssetsCredit,IT01
2019-02-01,17,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-01,14,236,PurchExpense,IT01
2019-02-04,303,14,LedgerJournal,IT01
2019-02-04,3,20,Bank,IT01
2019-02-04,7,41,VendBalance,IT01
2019-02-04,8,48,VendSettlement,IT01
2019-02-04,9,64,SalesPckSlipRevenue,IT01
2019-02-04,8,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-02-04,15,83,PurchOffsetAccountPckSlp,IT01
2019-02-04,887,162,FixedAssetsCredit,IT01
2019-02-04,15,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-05,64,4,Tax,IT01
2019-02-05,996,14,LedgerJournal,IT01
2019-02-05,2,31,CustBalance,IT01
2019-02-05,6,40,CustSettlement,IT01
2019-02-05,5,41,VendBalance,IT01
2019-02-05,31,64,SalesPckSlipRevenue,IT01
2019-02-05,31,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-02-05,6,83,PurchOffsetAccountPckSlp,IT01
2019-02-05,6,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-05,1,236,PurchExpense,IT01
2019-02-06,6,4,Tax,IT01
2019-02-06,1165,14,LedgerJournal,IT01
2019-02-06,1,31,CustBalance,IT01
2019-02-06,19,41,VendBalance,IT01
2019-02-06,18,48,VendSettlement,IT01
2019-02-06,39,64,SalesPckSlipRevenue,IT01
2019-02-06,39,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-02-06,3,83,PurchOffsetAccountPckSlp,IT01
2019-02-06,3,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-06,3,236,PurchExpense,IT01
2019-02-07,7,4,Tax,it01
2019-02-07,139,14,LedgerJournal,IT01
2019-02-07,30,41,VendBalance,IT01
2019-02-07,20,48,VendSettlement,IT01
2019-02-07,2,64,SalesPckSlipRevenue,IT01
2019-02-07,2,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-02-07,48,83,PurchOffsetAccountPckSlp,IT01
2019-02-07,2,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-07,23,236,PurchExpense,IT01
2019-02-08,380,14,LedgerJournal,IT01
2019-02-11,51,4,Tax,IT01
2019-02-11,73,14,LedgerJournal,IT01
2019-02-11,43,20,Bank,IT01
2019-02-11,1,23,TaxWithhold,IT01
2019-02-11,19,31,CustBalance,IT01
2019-02-11,14,40,CustSettlement,IT01
2019-02-11,53,41,VendBalance,IT01
2019-02-11,28,48,VendSettlement,IT01
2019-02-11,10,51,SalesRevenue,IT01
2019-02-11,13,64,SalesPckSlipRevenue,IT01
2019-02-11,13,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-02-11,38,83,PurchOffsetAccountPckSlp,IT01
2019-02-11,33,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-11,14,236,PurchExpense,IT01
2019-02-12,15,4,Tax,IT01
2019-02-12,5,14,LedgerJournal,IT01
2019-02-12,4,20,Bank,IT01
2019-02-12,17,31,CustBalance,IT01
2019-02-12,8,40,CustSettlement,IT01
2019-02-12,7,41,VendBalance,IT01
2019-02-12,18,51,SalesRevenue,IT01
2019-02-12,21,64,SalesPckSlipRevenue,IT01
2019-02-12,21,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-02-12,16,83,PurchOffsetAccountPckSlp,IT01
2019-02-12,13,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-12,7,236,PurchExpense,IT01
2019-02-13,659,14,LedgerJournal,IT01
2019-02-13,10,20,Bank,IT01
2019-02-13,7,31,CustBalance,IT01
2019-02-13,18,40,CustSettlement,IT01
2019-02-13,10,41,VendBalance,IT01
2019-02-13,8,48,VendSettlement,IT01
2019-02-13,16,83,PurchOffsetAccountPckSlp,IT01
2019-02-13,16,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-14,8,4,Tax,IT01
2019-02-14,3,14,LedgerJournal,IT01
2019-02-14,14,20,Bank,IT01
2019-02-14,11,31,CustBalance,IT01
2019-02-14,13,41,VendBalance,IT01
2019-02-14,28,48,VendSettlement,IT01
2019-02-14,11,51,SalesRevenue,IT01
2019-02-14,16,64,SalesPckSlipRevenue,IT01
2019-02-14,16,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-02-14,10,83,PurchOffsetAccountPckSlp,IT01
2019-02-14,9,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-15,16,4,Tax,IT01
2019-02-15,71,14,LedgerJournal,IT01
2019-02-15,2,20,Bank,IT01
2019-02-15,4,31,CustBalance,IT01
2019-02-15,2,40,CustSettlement,IT01
2019-02-15,13,41,VendBalance,IT01
2019-02-15,2,48,VendSettlement,IT01
2019-02-15,2,51,SalesRevenue,IT01
2019-02-15,5,64,SalesPckSlipRevenue,IT01
2019-02-15,5,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-02-15,16,83,PurchOffsetAccountPckSlp,IT01
2019-02-15,18,161,FixedAssetsDebit,IT01
2019-02-15,1,162,FixedAssetsCredit,IT01
2019-02-15,12,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-15,15,236,PurchExpense,IT01
2019-02-18,9,4,Tax,IT01
2019-02-18,15,14,LedgerJournal,IT01
2019-02-18,8,20,Bank,IT01
2019-02-18,4,31,CustBalance,IT01
2019-02-18,9,41,VendBalance,IT01
2019-02-18,3,51,SalesRevenue,IT01
2019-02-18,5,64,SalesPckSlipRevenue,IT01
2019-02-18,5,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-02-18,21,83,PurchOffsetAccountPckSlp,IT01
2019-02-18,4,161,FixedAssetsDebit,IT01
2019-02-18,12,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-18,8,236,PurchExpense,IT01
2019-02-19,31,4,Tax,IT01
2019-02-19,648,14,LedgerJournal,IT01
2019-02-19,29,20,Bank,IT01
2019-02-19,41,31,CustBalance,IT01
2019-02-19,8,40,CustSettlement,IT01
2019-02-19,12,41,VendBalance,IT01
2019-02-19,16,51,SalesRevenue,IT01
2019-02-19,27,64,SalesPckSlipRevenue,IT01
2019-02-19,27,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-02-19,3,83,PurchOffsetAccountPckSlp,IT01
2019-02-19,3,161,FixedAssetsDebit,IT01
2019-02-19,1,162,FixedAssetsCredit,IT01
2019-02-19,3,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-19,1,236,PurchExpense,IT01
2019-02-20,73,4,Tax,IT01
2019-02-20,177,14,LedgerJournal,IT01
2019-02-20,2,20,Bank,IT01
2019-02-20,2,31,CustBalance,IT01
2019-02-20,8,40,CustSettlement,IT01
2019-02-20,25,41,VendBalance,IT01
2019-02-20,5,83,PurchOffsetAccountPckSlp,IT01
2019-02-20,4,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-21,122,4,Tax,IT01
2019-02-21,222,14,LedgerJournal,IT01
2019-02-21,7,20,Bank,IT01
2019-02-21,5,31,CustBalance,IT01
2019-02-21,49,41,VendBalance,IT01
2019-02-21,32,48,VendSettlement,IT01
2019-02-21,5,51,SalesRevenue,IT01
2019-02-21,9,64,SalesPckSlipRevenue,IT01
2019-02-21,9,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-02-21,13,83,PurchOffsetAccountPckSlp,IT01
2019-02-21,13,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-21,6,236,PurchExpense,IT01
2019-02-22,30,4,Tax,IT01
2019-02-22,129,14,LedgerJournal,IT01
2019-02-22,89,20,Bank,IT01
2019-02-22,15,31,CustBalance,IT01
2019-02-22,22,41,VendBalance,IT01
2019-02-22,12,48,VendSettlement,IT01
2019-02-22,12,51,SalesRevenue,IT01
2019-02-22,24,64,SalesPckSlipRevenue,IT01
2019-02-22,24,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-02-22,7,83,PurchOffsetAccountPckSlp,IT01
2019-02-22,4,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-22,5,236,PurchExpense,IT01
2019-02-25,27,4,Tax,IT01
2019-02-25,364,14,LedgerJournal,IT01
2019-02-25,9,20,Bank,IT01
2019-02-25,14,31,CustBalance,IT01
2019-02-25,32,40,CustSettlement,IT01
2019-02-25,6,41,VendBalance,IT01
2019-02-25,7,51,SalesRevenue,IT01
2019-02-25,11,64,SalesPckSlipRevenue,IT01
2019-02-25,11,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-02-25,1,83,PurchOffsetAccountPckSlp,IT01
2019-02-25,4,161,FixedAssetsDebit,IT01
2019-02-25,1,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-26,21,4,Tax,IT01
2019-02-26,46,14,LedgerJournal,IT01
2019-02-26,14,20,Bank,IT01
2019-02-26,6,23,TaxWithhold,IT01
2019-02-26,4,31,CustBalance,IT01
2019-02-26,2,40,CustSettlement,IT01
2019-02-26,32,41,VendBalance,IT01
2019-02-26,98,48,VendSettlement,IT01
2019-02-26,1,64,SalesPckSlipRevenue,IT01
2019-02-26,1,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-02-26,7,83,PurchOffsetAccountPckSlp,IT01
2019-02-26,7,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-26,5,236,PurchExpense,IT01
2019-02-27,61,4,Tax,IT01
2019-02-27,76,14,LedgerJournal,IT01
2019-02-27,2,20,Bank,IT01
2019-02-27,19,31,CustBalance,IT01
2019-02-27,7,41,VendBalance,IT01
2019-02-27,2,48,VendSettlement,IT01
2019-02-27,11,51,SalesRevenue,IT01
2019-02-27,14,64,SalesPckSlipRevenue,IT01
2019-02-27,14,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-02-27,8,83,PurchOffsetAccountPckSlp,IT01
2019-02-27,7,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-27,1,236,PurchExpense,IT01
2019-02-28,76,4,Tax,IT01
2019-02-28,176,14,LedgerJournal,IT01
2019-02-28,69,20,Bank,IT01
2019-02-28,18,23,TaxWithhold,IT01
2019-02-28,24,31,CustBalance,IT01
2019-02-28,18,40,CustSettlement,IT01
2019-02-28,126,41,VendBalance,IT01
2019-02-28,176,48,VendSettlement,IT01
2019-02-28,11,51,SalesRevenue,IT01
2019-02-28,20,64,SalesPckSlipRevenue,IT01
2019-02-28,18,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-02-28,27,83,PurchOffsetAccountPckSlp,IT01
2019-02-28,27,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-02-28,16,236,PurchExpense,IT01
2019-03-01,93,4,Tax,IT01
2019-03-01,219,14,LedgerJournal,IT01
2019-03-01,39,41,VendBalance,IT01
2019-03-01,18,83,PurchOffsetAccountPckSlp,IT01
2019-03-01,16,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-03-01,1,236,PurchExpense,IT01
2019-03-04,4,4,Tax,IT01
2019-03-04,208,14,LedgerJournal,IT01
2019-03-04,31,20,Bank,IT01
2019-03-04,8,31,CustBalance,IT01
2019-03-04,12,41,VendBalance,IT01
2019-03-04,2,48,VendSettlement,IT01
2019-03-04,3,64,SalesPckSlipRevenue,IT01
2019-03-04,3,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-03-04,8,83,PurchOffsetAccountPckSlp,IT01
2019-03-04,888,162,FixedAssetsCredit,IT01
2019-03-04,7,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-03-04,3,236,PurchExpense,IT01
2019-03-05,2,4,Tax,IT01
2019-03-05,990,14,LedgerJournal,IT01
2019-03-05,4,20,Bank,IT01
2019-03-05,4,31,CustBalance,IT01
2019-03-05,2,40,CustSettlement,IT01
2019-03-05,7,41,VendBalance,IT01
2019-03-05,2,48,VendSettlement,IT01
2019-03-05,7,64,SalesPckSlipRevenue,IT01
2019-03-05,7,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-03-05,10,83,PurchOffsetAccountPckSlp,IT01
2019-03-05,7,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-03-06,588,14,LedgerJournal,IT01
2019-03-06,3,31,CustBalance,IT01
2019-03-06,18,40,CustSettlement,IT01
2019-03-06,1,41,VendBalance,IT01
2019-03-06,61,64,SalesPckSlipRevenue,IT01
2019-03-06,61,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-03-06,26,83,PurchOffsetAccountPckSlp,IT01
2019-03-06,3,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-03-07,7,4,Tax,IT01
2019-03-07,109,14,LedgerJournal,IT01
2019-03-07,1,41,VendBalance,IT01
2019-03-07,26,83,PurchOffsetAccountPckSlp,IT01
2019-03-07,3,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-03-07,24,236,PurchExpense,IT01
2019-03-08,358,14,LedgerJournal,IT01
2019-03-11,26,4,Tax,IT01
2019-03-11,70,14,LedgerJournal,IT01
2019-03-11,56,20,Bank,IT01
2019-03-11,3,23,TaxWithhold,IT01
2019-03-11,29,31,CustBalance,IT01
2019-03-11,2,40,CustSettlement,IT01
2019-03-11,35,41,VendBalance,IT01
2019-03-11,18,48,VendSettlement,IT01
2019-03-11,13,51,SalesRevenue,IT01
2019-03-11,13,64,SalesPckSlipRevenue,IT01
2019-03-11,13,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-03-11,14,83,PurchOffsetAccountPckSlp,IT01
2019-03-11,12,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-03-12,9,4,Tax,IT01
2019-03-12,446,14,LedgerJournal,IT01
2019-03-12,4,20,Bank,IT01
2019-03-12,22,31,CustBalance,IT01
2019-03-12,4,40,CustSettlement,IT01
2019-03-12,10,41,VendBalance,IT01
2019-03-12,4,48,VendSettlement,IT01
2019-03-12,7,51,SalesRevenue,IT01
2019-03-12,8,64,SalesPckSlipRevenue,IT01
2019-03-12,8,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-03-12,33,83,PurchOffsetAccountPckSlp,IT01
2019-03-12,33,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-03-13,8,4,Tax,IT01
2019-03-13,2,14,LedgerJournal,IT01
2019-03-13,6,20,Bank,IT01
2019-03-13,10,31,CustBalance,IT01
2019-03-13,4,40,CustSettlement,IT01
2019-03-13,4,48,VendSettlement,IT01
2019-03-13,11,51,SalesRevenue,IT01
2019-03-13,11,64,SalesPckSlipRevenue,IT01
2019-03-13,11,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-03-13,7,83,PurchOffsetAccountPckSlp,IT01
2019-03-13,7,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-03-14,27,4,Tax,IT01
2019-03-14,71,14,LedgerJournal,IT01
2019-03-14,4,20,Bank,IT01
2019-03-14,12,31,CustBalance,IT01
2019-03-14,21,41,VendBalance,IT01
2019-03-14,15,51,SalesRevenue,IT01
2019-03-14,18,64,SalesPckSlipRevenue,IT01
2019-03-14,18,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-03-14,25,83,PurchOffsetAccountPckSlp,IT01
2019-03-14,10,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-03-14,16,236,PurchExpense,IT01
2019-03-15,28,4,Tax,IT01
2019-03-15,18,14,LedgerJournal,IT01
2019-03-15,9,20,Bank,IT01
2019-03-15,19,31,CustBalance,IT01
2019-03-15,20,40,CustSettlement,IT01
2019-03-15,29,41,VendBalance,IT01
2019-03-15,4,48,VendSettlement,IT01
2019-03-15,8,51,SalesRevenue,IT01
2019-03-15,10,64,SalesPckSlipRevenue,IT01
2019-03-15,10,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-03-15,10,83,PurchOffsetAccountPckSlp,IT01
2019-03-15,10,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-03-15,8,236,PurchExpense,IT01
2019-03-18,8,4,Tax,IT01
2019-03-18,37,14,LedgerJournal,IT01
2019-03-18,8,20,Bank,IT01
2019-03-18,11,31,CustBalance,IT01
2019-03-18,3,41,VendBalance,IT01
2019-03-18,9,51,SalesRevenue,IT01
2019-03-18,18,64,SalesPckSlipRevenue,IT01
2019-03-18,16,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-03-18,8,83,PurchOffsetAccountPckSlp,IT01
2019-03-18,8,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-03-19,13,4,Tax,IT01
2019-03-19,9,14,LedgerJournal,IT01
2019-03-19,33,20,Bank,IT01
2019-03-19,15,31,CustBalance,IT01
2019-03-19,14,41,VendBalance,IT01
2019-03-19,74,48,VendSettlement,IT01
2019-03-19,13,51,SalesRevenue,IT01
2019-03-19,26,64,SalesPckSlipRevenue,IT01
2019-03-19,26,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-03-19,3,83,PurchOffsetAccountPckSlp,IT01
2019-03-19,3,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-03-20,28,4,Tax,IT01
2019-03-20,52,14,LedgerJournal,IT01
2019-03-20,76,20,Bank,IT01
2019-03-20,7,31,CustBalance,IT01
2019-03-20,27,41,VendBalance,IT01
2019-03-20,4,48,VendSettlement,IT01
2019-03-20,5,51,SalesRevenue,IT01
2019-03-20,8,64,SalesPckSlipRevenue,IT01
2019-03-20,8,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-03-20,10,83,PurchOffsetAccountPckSlp,IT01
2019-03-20,8,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-03-20,10,236,PurchExpense,IT01
2019-03-21,45,4,Tax,IT01
2019-03-21,854,14,LedgerJournal,IT01
2019-03-21,15,20,Bank,IT01
2019-03-21,1,23,TaxWithhold,IT01
2019-03-21,14,31,CustBalance,IT01
2019-03-21,42,41,VendBalance,IT01
2019-03-21,36,48,VendSettlement,IT01
2019-03-21,6,51,SalesRevenue,IT01
2019-03-21,9,64,SalesPckSlipRevenue,IT01
2019-03-21,9,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-03-21,30,83,PurchOffsetAccountPckSlp,IT01
2019-03-21,3,161,FixedAssetsDebit,IT01
2019-03-21,28,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-03-21,15,236,PurchExpense,IT01
2019-03-22,129,4,Tax,IT01
2019-03-22,214,14,LedgerJournal,IT01
2019-03-22,2,20,Bank,IT01
2019-03-22,37,31,CustBalance,IT01
2019-03-22,33,41,VendBalance,IT01
2019-03-22,10,51,SalesRevenue,IT01
2019-03-22,20,64,SalesPckSlipRevenue,IT01
2019-03-22,20,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-03-22,20,83,PurchOffsetAccountPckSlp,IT01
2019-03-22,1,161,FixedAssetsDebit,IT01
2019-03-22,19,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-03-22,15,236,PurchExpense,IT01
2019-03-25,26,4,Tax,IT01
2019-03-25,3,14,LedgerJournal,IT01
2019-03-25,5,20,Bank,IT01
2019-03-25,20,31,CustBalance,IT01
2019-03-25,14,40,CustSettlement,IT01
2019-03-25,20,41,VendBalance,IT01
2019-03-25,2,48,VendSettlement,IT01
2019-03-25,11,51,SalesRevenue,IT01
2019-03-25,22,64,SalesPckSlipRevenue,IT01
2019-03-25,22,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-03-25,17,83,PurchOffsetAccountPckSlp,IT01
2019-03-25,2,161,FixedAssetsDebit,IT01
2019-03-25,17,203,PurchPckSlpPurchaseOffsetAccou,IT01
2019-03-25,12,236,PurchExpense,IT01
2019-03-26,39,4,Tax,IT01
2019-03-26,276,14,LedgerJournal,IT01
2019-03-26,23,20,Bank,IT01
2019-03-26,1,23,TaxWithhold,IT01
2019-03-26,24,31,CustBalance,IT01
2019-03-26,32,40,CustSettlement,IT01
2019-03-26,26,41,VendBalance,IT01
2019-03-26,8,48,VendSettlement,IT01
2019-03-26,15,51,SalesRevenue,IT01
2019-03-26,28,64,SalesPckSlipRevenue,IT01
2019-03-26,28,65,SalesPckSlipRevenueOffsetAccou,IT01
2019-03-26,29,83,PurchOffsetAccountPckSlp,IT01
2019-03-26,23,203,PurchPckSlpPurchaseOffsetAccou,IT01
