item_id,timestamp,ACT01,ACT03,ACT04,ACT07,ACT09,ACT13,ACT15,ACT17,ACT32,ACT44,target
IT01,2022-08-01,290.0,115.0,0.0,393.0,138.0,194.0,0.0,0.0,2246.0,0.0,3376.0
IT01,2022-08-08,40.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0
IT01,2022-08-15,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
IT01,2022-08-22,8.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
IT01,2022-08-29,702.0,58.0,0.0,425.0,113.0,198.0,482.0,134.0,1061.0,0.0,3173.0
IT01,2022-09-05,317.0,21.0,0.0,194.0,5.0,5.0,0.0,0.0,3658.0,0.0,4200.0
IT01,2022-09-12,350.0,51.0,0.0,307.0,35.0,83.0,0.0,0.0,590.0,0.0,1416.0
IT01,2022-09-19,458.0,50.0,0.0,339.0,26.0,40.0,1.0,0.0,314.0,0.0,1228.0
IT01,2022-09-26,734.0,46.0,0.0,753.0,42.0,104.0,4.0,1.0,86.0,0.0,1770.0
IT01,2022-10-03,409.0,142.0,0.0,377.0,180.0,179.0,483.0,137.0,2121.0,0.0,4028.0
IT01,2022-10-10,151.0,55.0,0.0,296.0,23.0,94.0,0.0,0.0,449.0,0.0,1068.0
IT01,2022-10-17,883.0,11.0,0.0,377.0,24.0,59.0,4.0,0.0,177.0,0.0,1535.0
IT01,2022-10-24,313.0,37.0,0.0,265.0,29.0,62.0,22.0,12.0,387.0,0.0,1127.0
IT01,2022-10-31,434.0,53.0,0.0,495.0,122.0,81.0,770.0,127.0,1922.0,0.0,4004.0
IT01,2022-11-07,151.0,31.0,0.0,205.0,16.0,58.0,0.0,0.0,616.0,0.0,1077.0
IT01,2022-11-14,201.0,52.0,0.0,260.0,20.0,134.0,0.0,0.0,131.0,0.0,798.0
IT01,2022-11-21,466.0,80.0,0.0,434.0,150.0,72.0,1.0,0.0,320.0,0.0,1523.0
IT01,2022-11-28,752.0,110.0,0.0,462.0,109.0,168.0,495.0,147.0,413.0,0.0,2656.0
IT01,2022-12-05,228.0,21.0,0.0,91.0,1.0,0.0,1.0,1.0,1732.0,0.0,2075.0
IT01,2022-12-12,457.0,7.0,0.0,603.0,22.0,74.0,416.0,125.0,545.0,0.0,2249.0
IT01,2022-12-19,551.0,98.0,0.0,417.0,82.0,81.0,10.0,8.0,161.0,0.0,1408.0
IT01,2022-12-26,993.0,70.0,0.0,214.0,53.0,61.0,168.0,152.0,960.0,0.0,2671.0
IT01,2023-01-02,359.0,191.0,0.0,333.0,108.0,208.0,105.0,3.0,2601.0,0.0,3908.0
IT01,2023-01-09,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,22.0
IT01,2023-01-16,284.0,28.0,0.0,299.0,28.0,142.0,1.0,0.0,94.0,0.0,876.0
IT01,2023-01-23,328.0,42.0,0.0,472.0,33.0,81.0,0.0,0.0,970.0,10937.0,12863.0
IT01,2023-01-30,718.0,147.0,0.0,837.0,166.0,196.0,344.0,85.0,2137.0,0.0,4630.0
IT01,2023-02-06,19.0,22.0,0.0,10.0,3.0,10.0,0.0,0.0,946.0,0.0,1010.0
IT01,2023-02-13,104.0,23.0,0.0,343.0,29.0,85.0,0.0,0.0,465.0,0.0,1049.0
IT01,2023-02-20,535.0,20.0,0.0,560.0,29.0,54.0,1.0,0.0,541.0,0.0,1740.0
IT01,2023-02-27,885.0,133.0,0.0,503.0,148.0,175.0,124.0,102.0,1669.0,0.0,3739.0
IT01,2023-03-06,96.0,32.0,0.0,137.0,1.0,0.0,346.0,88.0,625.0,0.0,1325.0
IT01,2023-03-13,375.0,46.0,0.0,239.0,44.0,123.0,0.0,0.0,100.0,0.0,927.0
IT01,2023-03-20,588.0,19.0,0.0,442.0,6.0,9.0,1.0,0.0,846.0,0.0,1911.0
IT01,2023-03-27,811.0,39.0,0.0,293.0,24.0,84.0,374.0,86.0,33.0,0.0,1744.0
IT01,2023-04-03,265.0,107.0,0.0,240.0,177.0,182.0,4.0,3.0,2568.0,0.0,3546.0
IT01,2023-04-10,109.0,17.0,0.0,72.0,0.0,0.0,0.0,0.0,434.0,0.0,632.0
IT01,2023-04-17,330.0,17.0,0.0,63.0,0.0,0.0,0.0,0.0,143.0,0.0,553.0
IT01,2023-04-24,533.0,74.0,0.0,302.0,104.0,246.0,4.0,0.0,411.0,0.0,1674.0
PL01,2019-12-30,275.0,2744.0,0.0,273.0,3.0,16.0,21283.0,21283.0,3845.0,0.0,49722.0
PL01,2020-01-06,67.0,2104.0,76.0,53.0,3.0,16.0,0.0,0.0,2546.0,0.0,4865.0
PL01,2020-01-13,167.0,148.0,0.0,0.0,59.0,1056.0,66.0,66.0,1061.0,0.0,2623.0
PL01,2020-01-20,390.0,207.0,12.0,126.0,104.0,207.0,9.0,9.0,354.0,0.0,1418.0
PL01,2020-01-27,377.0,139.0,12.0,12.0,68.0,73.0,4.0,0.0,79.0,0.0,764.0
PL01,2020-02-03,92.0,4579.0,0.0,242.0,3.0,11.0,18582.0,18582.0,6231.0,0.0,48322.0
PL01,2020-02-10,199.0,464.0,14.0,12.0,104.0,1103.0,0.0,0.0,1548.0,0.0,3444.0
PL01,2020-02-17,61.0,23.0,12.0,119.0,23.0,144.0,0.0,0.0,137.0,0.0,519.0
PL01,2020-02-24,200.0,105.0,0.0,10.0,60.0,53.0,3.0,0.0,151.0,0.0,582.0
PL01,2020-03-02,359.0,4595.0,9.0,282.0,28.0,22.0,23311.0,23309.0,6337.0,0.0,58252.0
PL01,2020-03-09,149.0,148.0,6.0,34.0,98.0,1089.0,0.0,0.0,1125.0,0.0,2649.0
PL01,2020-03-16,248.0,86.0,0.0,2.0,39.0,150.0,14.0,11.0,231.0,0.0,781.0
PL01,2020-03-23,228.0,75.0,0.0,60.0,48.0,51.0,0.0,0.0,150.0,0.0,612.0
PL01,2020-03-30,316.0,1367.0,28.0,167.0,62.0,33.0,18810.0,18810.0,1723.0,0.0,41316.0
PL01,2020-04-06,241.0,4610.0,6.0,118.0,71.0,1147.0,0.0,0.0,7077.0,0.0,13270.0
PL01,2020-04-13,259.0,143.0,0.0,0.0,59.0,161.0,0.0,0.0,236.0,0.0,858.0
PL01,2020-04-20,169.0,95.0,4.0,102.0,46.0,47.0,0.0,0.0,138.0,0.0,601.0
PL01,2020-04-27,40.0,80.0,4.0,27.0,59.0,39.0,0.0,0.0,45.0,0.0,294.0
PL01,2020-05-04,68.0,5248.0,2.0,198.0,4.0,17.0,21092.0,21092.0,6925.0,0.0,54646.0
PL01,2020-05-11,289.0,111.0,2.0,24.0,57.0,1081.0,0.0,0.0,1103.0,0.0,2667.0
PL01,2020-05-18,120.0,649.0,4.0,134.0,48.0,217.0,23.0,5.0,766.0,0.0,1966.0
PL01,2020-05-25,283.0,65.0,2.0,7.0,4.0,20.0,72.0,8.0,72.0,0.0,533.0
PL01,2020-06-01,108.0,5041.0,2.0,260.0,49.0,33.0,21673.0,21673.0,6607.0,0.0,55446.0
PL01,2020-06-08,109.0,78.0,0.0,16.0,47.0,1029.0,324.0,36.0,1023.0,0.0,2662.0
PL01,2020-06-15,204.0,292.0,6.0,45.0,69.0,226.0,620.0,604.0,241.0,0.0,2307.0
PL01,2020-06-22,80.0,51.0,4.0,92.0,24.0,43.0,409.0,83.0,84.0,0.0,870.0
PL01,2020-06-29,278.0,3703.0,2.0,202.0,32.0,30.0,26925.0,21361.0,5721.0,0.0,58254.0
PL01,2020-07-06,235.0,1848.0,4.0,86.0,60.0,975.0,4150.0,1.0,7349.0,15528.0,30236.0
PL01,2020-07-13,198.0,50.0,2.0,8.0,35.0,243.0,0.0,0.0,339.0,0.0,875.0
PL01,2020-07-20,76.0,70.0,4.0,45.0,55.0,81.0,6537.0,129.0,140.0,0.0,7137.0
PL01,2020-07-27,120.0,114.0,10.0,0.0,53.0,56.0,20477.0,20477.0,112.0,0.0,41419.0
PL01,2020-08-03,222.0,5752.0,14.0,287.0,47.0,907.0,0.0,0.0,8409.0,0.0,15638.0
PL01,2020-08-10,109.0,10.0,2.0,30.0,3.0,64.0,0.0,0.0,63.0,0.0,281.0
PL01,2020-08-17,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0
PL01,2020-08-24,98.0,130.0,4.0,20.0,106.0,300.0,0.0,0.0,329.0,0.0,987.0
PL01,2020-08-31,291.0,4639.0,0.0,273.0,5.0,20.0,15676.0,15676.0,6397.0,0.0,42977.0
PL01,2020-09-07,139.0,470.0,10.0,56.0,79.0,910.0,0.0,0.0,1409.0,0.0,3073.0
PL01,2020-09-14,216.0,76.0,2.0,19.0,51.0,238.0,0.0,0.0,311.0,0.0,913.0
PL01,2020-09-21,35.0,55.0,2.0,10.0,41.0,38.0,0.0,0.0,142.0,0.0,323.0
PL01,2020-09-28,310.0,1096.0,0.0,16.0,50.0,45.0,15854.0,15854.0,1171.0,0.0,34396.0
PL01,2020-10-05,45.0,4677.0,2.0,193.0,30.0,914.0,0.0,0.0,7155.0,0.0,13016.0
PL01,2020-10-12,158.0,100.0,2.0,40.0,53.0,257.0,5.0,0.0,365.0,0.0,980.0
PL01,2020-10-19,121.0,79.0,0.0,141.0,43.0,48.0,0.0,0.0,87.0,0.0,519.0
PL01,2020-10-26,214.0,738.0,4.0,21.0,38.0,42.0,11083.0,9785.0,800.0,0.0,22725.0
PL01,2020-11-02,163.0,5503.0,0.0,250.0,21.0,606.0,17033.0,17033.0,8174.0,0.0,48783.0
PL01,2020-11-09,129.0,29.0,2.0,88.0,12.0,395.0,0.0,0.0,443.0,0.0,1098.0
PL01,2020-11-16,305.0,84.0,2.0,2.0,83.0,265.0,0.0,0.0,325.0,0.0,1066.0
PL01,2020-11-23,135.0,95.0,2.0,4.0,32.0,45.0,23.0,18.0,91.0,0.0,445.0
PL01,2020-11-30,203.0,6529.0,2.0,215.0,11.0,21.0,16450.0,16450.0,8788.0,0.0,48669.0
PL01,2020-12-07,139.0,108.0,4.0,103.0,55.0,1090.0,0.0,0.0,1141.0,0.0,2640.0
PL01,2020-12-14,455.0,886.0,2.0,23.0,69.0,315.0,0.0,0.0,1287.0,0.0,3037.0
PL01,2020-12-21,128.0,239.0,0.0,0.0,0.0,48.0,0.0,0.0,477.0,0.0,892.0
PL01,2020-12-28,118.0,131.0,0.0,54.0,43.0,65.0,18325.0,18208.0,270.0,0.0,37214.0
PL01,2021-01-04,181.0,5793.0,68.0,259.0,22.0,965.0,4214.0,4209.0,8790.0,0.0,24501.0
PL01,2021-01-11,85.0,926.0,0.0,174.0,47.0,212.0,0.0,0.0,1131.0,0.0,2575.0
PL01,2021-01-18,223.0,127.0,0.0,15.0,32.0,176.0,0.0,0.0,222.0,0.0,795.0
PL01,2021-01-25,245.0,44.0,4.0,2.0,29.0,46.0,1214.0,748.0,39.0,0.0,2371.0
PL01,2021-02-01,172.0,5437.0,0.0,257.0,21.0,627.0,18935.0,18930.0,8039.0,0.0,52418.0
PL01,2021-02-08,63.0,66.0,4.0,134.0,57.0,386.0,12.0,0.0,417.0,0.0,1139.0
PL01,2021-02-15,103.0,918.0,0.0,2.0,32.0,345.0,0.0,0.0,1273.0,0.0,2673.0
PL01,2021-02-22,314.0,114.0,2.0,10.0,33.0,61.0,24.0,24.0,211.0,0.0,793.0
PL01,2021-03-01,130.0,4762.0,4.0,174.0,57.0,640.0,18813.0,18813.0,7287.0,0.0,50680.0
PL01,2021-03-08,150.0,908.0,2.0,16.0,61.0,355.0,12.0,0.0,1288.0,0.0,2792.0
PL01,2021-03-15,149.0,55.0,2.0,10.0,36.0,330.0,0.0,0.0,362.0,0.0,944.0
PL01,2021-03-22,89.0,76.0,10.0,16.0,51.0,38.0,0.0,0.0,89.0,0.0,369.0
PL01,2021-03-29,254.0,1565.0,0.0,60.0,21.0,29.0,18445.0,18445.0,1915.0,0.0,40734.0
PL01,2021-04-05,109.0,4881.0,2.0,108.0,27.0,958.0,0.0,0.0,7470.0,0.0,13555.0
PL01,2021-04-12,140.0,85.0,0.0,96.0,23.0,370.0,5.0,0.0,465.0,0.0,1184.0
PL01,2021-04-19,141.0,50.0,0.0,76.0,30.0,46.0,0.0,0.0,120.0,0.0,463.0
PL01,2021-04-26,234.0,83.0,4.0,13.0,46.0,60.0,1169.0,1164.0,214.0,0.0,2987.0
PL01,2021-05-03,78.0,5679.0,0.0,158.0,31.0,956.0,19357.0,19357.0,8340.0,15594.0,69550.0
PL01,2021-05-10,125.0,1076.0,0.0,29.0,22.0,306.0,0.0,0.0,1465.0,0.0,3023.0
PL01,2021-05-17,142.0,75.0,2.0,32.0,47.0,55.0,0.0,0.0,129.0,0.0,482.0
PL01,2021-05-24,103.0,80.0,0.0,12.0,30.0,27.0,30.0,0.0,66.0,0.0,348.0
PL01,2021-05-31,182.0,5007.0,4.0,116.0,33.0,32.0,18603.0,18603.0,6746.0,0.0,49326.0
PL01,2021-06-07,181.0,894.0,0.0,78.0,52.0,1190.0,0.0,0.0,2121.0,0.0,4516.0
PL01,2021-06-14,119.0,74.0,0.0,31.0,64.0,63.0,0.0,0.0,107.0,0.0,458.0
PL01,2021-06-21,78.0,79.0,4.0,44.0,27.0,49.0,21383.0,21383.0,91.0,0.0,43138.0
PL01,2021-06-28,316.0,3089.0,0.0,50.0,45.0,50.0,0.0,0.0,3504.0,0.0,7054.0
PL01,2021-07-05,172.0,2327.0,2.0,151.0,50.0,986.0,0.0,0.0,4581.0,0.0,8269.0
PL01,2021-07-12,69.0,25.0,0.0,3.0,0.0,0.0,12.0,0.0,28.0,0.0,137.0
PL01,2021-07-19,152.0,64.0,0.0,94.0,47.0,373.0,0.0,0.0,361.0,0.0,1091.0
PL01,2021-07-26,113.0,898.0,12.0,4.0,44.0,62.0,0.0,0.0,929.0,0.0,2062.0
PL01,2021-08-02,154.0,5226.0,2.0,128.0,23.0,710.0,19077.0,19077.0,7590.0,0.0,51987.0
PL01,2021-08-09,411.0,916.0,2.0,47.0,22.0,567.0,0.0,0.0,1453.0,0.0,3418.0
PL01,2021-08-16,44.0,20.0,0.0,132.0,0.0,0.0,0.0,0.0,18.0,0.0,214.0
PL01,2021-08-23,164.0,22.0,0.0,0.0,0.0,0.0,640.0,630.0,41.0,0.0,1497.0
PL01,2021-08-30,339.0,3885.0,2.0,127.0,44.0,151.0,19463.0,19463.0,5316.0,0.0,48790.0
PL01,2021-09-06,201.0,2372.0,0.0,65.0,28.0,972.0,94.0,84.0,3693.0,0.0,7509.0
PL01,2021-09-13,136.0,159.0,2.0,193.0,85.0,371.0,61.0,36.0,455.0,0.0,1498.0
PL01,2021-09-20,274.0,45.0,0.0,29.0,36.0,45.0,0.0,0.0,100.0,0.0,529.0
PL01,2021-09-27,250.0,722.0,2.0,2.0,43.0,54.0,19247.0,19247.0,790.0,0.0,40357.0
PL01,2021-10-04,148.0,4645.0,0.0,199.0,34.0,945.0,0.0,0.0,7206.0,0.0,13177.0
PL01,2021-10-11,253.0,1126.0,0.0,34.0,38.0,404.0,0.0,0.0,1482.0,0.0,3337.0
PL01,2021-10-18,114.0,120.0,2.0,125.0,26.0,72.0,0.0,0.0,162.0,0.0,621.0
PL01,2021-10-25,240.0,138.0,4.0,6.0,60.0,59.0,310.0,300.0,263.0,0.0,1380.0
PL01,2021-11-01,164.0,5477.0,0.0,156.0,21.0,31.0,18897.0,18897.0,7229.0,0.0,50872.0
PL01,2021-11-08,164.0,1448.0,0.0,81.0,18.0,579.0,0.0,0.0,1930.0,0.0,4220.0
PL01,2021-11-15,254.0,234.0,0.0,76.0,35.0,604.0,0.0,0.0,831.0,0.0,2034.0
PL01,2021-11-22,125.0,75.0,0.0,57.0,48.0,482.0,12.0,0.0,481.0,0.0,1280.0
PL01,2021-11-29,360.0,5664.0,0.0,145.0,14.0,35.0,49038.0,48843.0,7639.0,0.0,111738.0
PL01,2021-12-06,231.0,1710.0,0.0,72.0,61.0,1088.0,1710.0,1299.0,2796.0,0.0,8967.0
PL01,2021-12-13,252.0,217.0,0.0,115.0,15.0,602.0,964.0,507.0,1187.0,0.0,3859.0
PL01,2021-12-20,183.0,2335.0,0.0,59.0,31.0,697.0,0.0,0.0,3536.0,0.0,6841.0
PL01,2021-12-27,448.0,337.0,0.0,10.0,68.0,151.0,21465.0,21465.0,574.0,0.0,44518.0
PL01,2022-01-03,152.0,4459.0,248.0,129.0,4.0,16.0,0.0,0.0,6292.0,0.0,11300.0
PL01,2022-01-10,210.0,1958.0,0.0,122.0,90.0,1042.0,5.0,0.0,3021.0,0.0,6448.0
PL01,2022-01-17,141.0,167.0,0.0,218.0,42.0,321.0,0.0,0.0,502.0,0.0,1391.0
PL01,2022-01-24,240.0,92.0,0.0,47.0,40.0,51.0,1178.0,1158.0,223.0,0.0,3029.0
PL01,2022-01-31,338.0,4829.0,4.0,181.0,42.0,119.0,20245.0,20113.0,6739.0,0.0,52610.0
PL01,2022-02-07,249.0,706.0,0.0,77.0,74.0,616.0,707.0,684.0,1444.0,0.0,4557.0
PL01,2022-02-14,167.0,1459.0,0.0,93.0,42.0,673.0,0.0,0.0,2192.0,0.0,4626.0
PL01,2022-02-21,103.0,76.0,0.0,130.0,39.0,58.0,0.0,0.0,205.0,0.0,611.0
PL01,2022-02-28,379.0,4503.0,4.0,154.0,1.0,21.0,22166.0,22161.0,6358.0,0.0,55747.0
PL01,2022-03-07,108.0,2069.0,0.0,106.0,117.0,1160.0,6.0,0.0,3189.0,0.0,6755.0
PL01,2022-03-14,112.0,266.0,0.0,20.0,38.0,323.0,339.0,324.0,544.0,0.0,1966.0
PL01,2022-03-21,143.0,69.0,0.0,203.0,34.0,37.0,0.0,0.0,73.0,0.0,559.0
PL01,2022-03-28,407.0,467.0,4.0,8.0,47.0,74.0,23430.0,23411.0,741.0,0.0,48589.0
PL01,2022-04-04,141.0,5269.0,0.0,226.0,104.0,1047.0,452.0,15.0,7915.0,0.0,15169.0
PL01,2022-04-11,214.0,1051.0,0.0,38.0,45.0,711.0,0.0,0.0,1758.0,0.0,3817.0
PL01,2022-04-18,284.0,1446.0,0.0,168.0,55.0,119.0,0.0,0.0,1517.0,0.0,3589.0
PL01,2022-04-25,228.0,104.0,0.0,43.0,87.0,65.0,23645.0,23524.0,297.0,0.0,47993.0
PL01,2022-05-02,274.0,5568.0,4.0,158.0,28.0,713.0,0.0,0.0,7938.0,0.0,14683.0
PL01,2022-05-09,346.0,801.0,0.0,102.0,62.0,399.0,1345.0,1320.0,1158.0,0.0,5533.0
PL01,2022-05-16,420.0,1653.0,0.0,58.0,61.0,767.0,27551.0,27526.0,2388.0,0.0,60424.0
PL01,2022-05-23,242.0,142.0,14.0,63.0,82.0,72.0,0.0,0.0,189.0,0.0,804.0
PL01,2022-05-30,296.0,3928.0,2.0,207.0,40.0,155.0,30.0,0.0,5160.0,0.0,9818.0
PL01,2022-06-06,288.0,3323.0,6.0,108.0,41.0,949.0,8.0,0.0,4884.0,17190.0,26797.0
PL01,2022-06-13,181.0,739.0,4.0,20.0,45.0,761.0,129.0,114.0,1583.0,0.0,3576.0
PL01,2022-06-20,203.0,304.0,36.0,199.0,75.0,128.0,0.0,0.0,464.0,0.0,1409.0
PL01,2022-06-27,446.0,511.0,6.0,12.0,22.0,110.0,542.0,513.0,747.0,0.0,2909.0
PL01,2022-07-04,136.0,5202.0,14.0,175.0,55.0,1054.0,25418.0,25418.0,7591.0,0.0,65063.0
PL01,2022-07-11,218.0,2518.0,8.0,95.0,65.0,831.0,259.0,3.0,3798.0,0.0,7795.0
PL01,2022-07-18,245.0,219.0,0.0,171.0,40.0,97.0,0.0,0.0,297.0,0.0,1069.0
PL01,2022-07-25,116.0,71.0,4.0,5.0,17.0,81.0,0.0,0.0,91.0,0.0,385.0
PL01,2022-08-01,524.0,5373.0,6.0,166.0,21.0,990.0,26762.0,26744.0,7929.0,0.0,68515.0
PL01,2022-08-08,309.0,1614.0,4.0,52.0,87.0,729.0,0.0,0.0,2326.0,0.0,5121.0
PL01,2022-08-15,59.0,1012.0,4.0,23.0,32.0,23.0,6.0,0.0,1112.0,0.0,2271.0
PL01,2022-08-22,122.0,141.0,16.0,167.0,74.0,202.0,0.0,0.0,1456.0,0.0,2178.0
PL01,2022-08-29,307.0,3589.0,10.0,54.0,49.0,183.0,25739.0,25719.0,3877.0,0.0,59527.0
PL01,2022-09-05,400.0,1650.0,6.0,177.0,83.0,852.0,0.0,0.0,3762.0,0.0,6930.0
PL01,2022-09-12,384.0,2350.0,2.0,56.0,63.0,706.0,424.0,62.0,3075.0,0.0,7122.0
PL01,2022-09-19,230.0,134.0,12.0,193.0,68.0,139.0,0.0,0.0,191.0,0.0,967.0
PL01,2022-09-26,342.0,93.0,4.0,18.0,70.0,64.0,1858.0,1833.0,86.0,0.0,4368.0
PL01,2022-10-03,453.0,5073.0,12.0,192.0,82.0,949.0,25455.0,24733.0,7448.0,0.0,64397.0
PL01,2022-10-10,302.0,1628.0,0.0,33.0,55.0,680.0,18.0,6.0,2333.0,0.0,5055.0
PL01,2022-10-17,202.0,782.0,4.0,147.0,54.0,79.0,0.0,0.0,1000.0,0.0,2268.0
PL01,2022-10-24,282.0,124.0,4.0,73.0,71.0,93.0,0.0,0.0,271.0,0.0,918.0
PL01,2022-10-31,555.0,4984.0,10.0,186.0,46.0,141.0,26778.0,26765.0,6558.0,0.0,66023.0
PL01,2022-11-07,360.0,1997.0,0.0,62.0,44.0,1308.0,0.0,0.0,3443.0,0.0,7214.0
PL01,2022-11-14,391.0,167.0,2.0,100.0,82.0,243.0,0.0,0.0,355.0,0.0,1340.0
PL01,2022-11-21,844.0,137.0,16.0,160.0,58.0,97.0,62.0,36.0,420.0,0.0,1830.0
PL01,2022-11-28,376.0,970.0,6.0,45.0,87.0,59.0,1053.0,1053.0,1706.0,0.0,5355.0
PL01,2022-12-05,193.0,4876.0,12.0,257.0,44.0,972.0,27099.0,27093.0,7800.0,0.0,68346.0
PL01,2022-12-12,493.0,1248.0,6.0,61.0,95.0,664.0,0.0,0.0,2376.0,0.0,4943.0
PL01,2022-12-19,206.0,136.0,14.0,197.0,58.0,53.0,0.0,0.0,542.0,0.0,1206.0
PL01,2022-12-26,340.0,86.0,10.0,10.0,57.0,71.0,27278.0,27268.0,209.0,0.0,55329.0
PL01,2023-01-02,864.0,7062.0,288.0,186.0,1.0,12.0,428.0,423.0,9925.0,23734.0,42923.0
PL01,2023-01-09,414.0,1820.0,12.0,91.0,163.0,1825.0,0.0,0.0,3648.0,0.0,7973.0
PL01,2023-01-16,231.0,137.0,4.0,138.0,61.0,56.0,2596.0,28.0,280.0,0.0,3531.0
PL01,2023-01-23,862.0,136.0,10.0,22.0,43.0,91.0,35.0,30.0,249.0,0.0,1478.0
PL01,2023-01-30,1000.0,3450.0,8.0,190.0,33.0,34.0,27100.0,27095.0,4740.0,0.0,63650.0
PL01,2023-02-06,160.0,3123.0,0.0,79.0,75.0,965.0,6.0,0.0,5441.0,0.0,9849.0
PL01,2023-02-13,182.0,163.0,20.0,189.0,97.0,513.0,6.0,0.0,538.0,0.0,1708.0
PL01,2023-02-20,185.0,104.0,2.0,66.0,33.0,71.0,6.0,0.0,310.0,0.0,777.0
PL01,2023-02-27,871.0,3516.0,8.0,157.0,26.0,43.0,26966.0,26956.0,4053.0,0.0,62596.0
PL01,2023-03-06,234.0,1653.0,4.0,33.0,91.0,957.0,0.0,0.0,3585.0,0.0,6557.0
PL01,2023-03-13,261.0,1493.0,2.0,119.0,79.0,475.0,0.0,0.0,2045.0,0.0,4474.0
PL01,2023-03-20,200.0,99.0,10.0,137.0,70.0,68.0,20.0,0.0,234.0,0.0,838.0
PL01,2023-03-27,270.0,15.0,0.0,24.0,9.0,18.0,0.0,0.0,78.0,0.0,414.0
PL01,2023-04-03,508.0,5214.0,16.0,203.0,76.0,60.0,27012.0,27007.0,7045.0,0.0,67141.0
PL01,2023-04-10,386.0,1348.0,2.0,43.0,80.0,1284.0,0.0,0.0,2666.0,0.0,5809.0
PL01,2023-04-17,451.0,406.0,8.0,202.0,79.0,150.0,61.0,51.0,592.0,0.0,2000.0
PL01,2023-04-24,343.0,280.0,0.0,18.0,56.0,74.0,27285.0,27270.0,611.0,0.0,55937.0
RO01,2019-12-30,204.0,64.0,38.0,8.0,13.0,103.0,0.0,0.0,557.0,0.0,987.0
RO01,2020-01-06,228.0,59.0,790.0,80.0,18.0,58.0,2.0,0.0,2449.0,0.0,3684.0
RO01,2020-01-13,275.0,154.0,76.0,0.0,27.0,124.0,4.0,3.0,235.0,0.0,898.0
RO01,2020-01-20,205.0,121.0,34.0,0.0,39.0,61.0,6552.0,6555.0,320.0,0.0,13887.0
RO01,2020-01-27,189.0,51.0,0.0,28.0,14.0,3.0,0.0,0.0,7870.0,0.0,8155.0
RO01,2020-02-03,561.0,347.0,1228.0,85.0,49.0,188.0,1.0,1.0,9705.0,0.0,12165.0
RO01,2020-02-10,337.0,203.0,114.0,28.0,53.0,112.0,6546.0,6545.0,7674.0,0.0,21612.0
RO01,2020-02-17,72.0,181.0,94.0,0.0,27.0,113.0,0.0,0.0,238.0,0.0,725.0
RO01,2020-02-24,315.0,70.0,30.0,0.0,17.0,100.0,1.0,0.0,112.0,0.0,645.0
RO01,2020-03-02,528.0,93.0,260.0,100.0,57.0,78.0,2.0,1.0,2080.0,0.0,3199.0
RO01,2020-03-09,162.0,223.0,114.0,18.0,72.0,58.0,6516.0,6511.0,155.0,0.0,13829.0
RO01,2020-03-16,250.0,141.0,46.0,9.0,54.0,121.0,30.0,28.0,272.0,0.0,951.0
RO01,2020-03-23,175.0,236.0,64.0,16.0,72.0,69.0,0.0,0.0,3781.0,0.0,4413.0
RO01,2020-03-30,393.0,44.0,10.0,32.0,10.0,60.0,2.0,16.0,216.0,0.0,783.0
RO01,2020-04-06,275.0,116.0,480.0,71.0,38.0,69.0,6536.0,6536.0,2049.0,0.0,16170.0
RO01,2020-04-13,31.0,65.0,18.0,33.0,13.0,68.0,0.0,0.0,361.0,0.0,589.0
RO01,2020-04-20,212.0,32.0,36.0,0.0,18.0,37.0,6.0,0.0,64.0,0.0,405.0
RO01,2020-04-27,107.0,104.0,12.0,5.0,19.0,84.0,0.0,0.0,3551.0,0.0,3882.0
RO01,2020-05-04,152.0,7.0,252.0,79.0,29.0,43.0,1.0,0.0,1400.0,0.0,1963.0
RO01,2020-05-11,281.0,35.0,36.0,23.0,42.0,38.0,6532.0,6532.0,221.0,0.0,13740.0
RO01,2020-05-18,22.0,167.0,98.0,79.0,98.0,60.0,0.0,0.0,91.0,0.0,615.0
RO01,2020-05-25,173.0,18.0,8.0,16.0,25.0,57.0,5.0,0.0,135.0,0.0,437.0
RO01,2020-06-01,91.0,20.0,326.0,109.0,39.0,34.0,0.0,0.0,4347.0,0.0,4966.0
RO01,2020-06-08,130.0,212.0,122.0,124.0,57.0,44.0,6501.0,6501.0,236.0,0.0,13927.0
RO01,2020-06-15,215.0,57.0,30.0,41.0,44.0,101.0,3.0,3.0,208.0,0.0,702.0
RO01,2020-06-22,109.0,62.0,12.0,35.0,20.0,53.0,0.0,0.0,86.0,0.0,377.0
RO01,2020-06-29,282.0,74.0,150.0,66.0,64.0,70.0,1.0,0.0,2837.0,0.0,3544.0
RO01,2020-07-06,95.0,100.0,376.0,83.0,36.0,41.0,0.0,0.0,1565.0,0.0,2296.0
RO01,2020-07-13,187.0,0.0,0.0,91.0,0.0,0.0,6501.0,6501.0,167.0,0.0,13447.0
RO01,2020-07-20,112.0,223.0,130.0,33.0,86.0,100.0,0.0,0.0,5760.0,5781.0,12225.0
RO01,2020-07-27,174.0,95.0,72.0,14.0,15.0,62.0,53.0,50.0,1187.0,0.0,1722.0
