timestamp,item_id,target
2020-07-30,RO01,55
2020-07-31,FR13,398
2020-07-31,GB02,402
2020-07-31,IT01,288
2020-07-31,PL01,41012
2020-07-31,RO01,59
2020-08-01,FR13,0
2020-08-01,GB02,0
2020-08-01,IT01,0
2020-08-01,PL01,0
2020-08-01,RO01,0
2020-08-02,FR13,0
2020-08-02,GB02,0
2020-08-02,IT01,68
2020-08-02,PL01,0
2020-08-02,RO01,0
2020-08-03,FR13,1633
2020-08-03,GB02,11313
2020-08-03,IT01,361
2020-08-03,PL01,2205
2020-08-03,RO01,224
2020-08-04,FR13,2777
2020-08-04,GB02,4598
2020-08-04,IT01,146
2020-08-04,PL01,1295
2020-08-04,RO01,278
2020-08-05,FR13,1660
2020-08-05,GB02,1164
2020-08-05,IT01,909
2020-08-05,PL01,4956
2020-08-05,RO01,733
2020-08-06,FR13,602
2020-08-06,GB02,1650
2020-08-06,IT01,682
2020-08-06,PL01,6081
2020-08-06,RO01,1710
2020-08-07,FR13,662
2020-08-07,GB02,2569
2020-08-07,IT01,278
2020-08-07,PL01,1101
2020-08-07,RO01,642
2020-08-08,FR13,0
2020-08-08,GB02,0
2020-08-08,IT01,0
2020-08-08,PL01,0
2020-08-08,RO01,0
2020-08-09,FR13,0
2020-08-09,GB02,0
2020-08-09,IT01,0
2020-08-09,PL01,0
2020-08-09,RO01,0
2020-08-10,FR13,48
2020-08-10,GB02,24
2020-08-10,IT01,168
2020-08-10,PL01,6
2020-08-10,RO01,66
2020-08-11,FR13,28
2020-08-11,GB02,0
2020-08-11,IT01,77
2020-08-11,PL01,34
2020-08-11,RO01,167
2020-08-12,FR13,45
2020-08-12,GB02,0
2020-08-12,IT01,90
2020-08-12,PL01,176
2020-08-12,RO01,63
2020-08-13,FR13,169
2020-08-13,GB02,0
2020-08-13,IT01,48
2020-08-13,PL01,35
2020-08-13,RO01,275
2020-08-14,FR13,49
2020-08-14,GB02,1360
2020-08-14,IT01,134
2020-08-14,PL01,5
2020-08-14,RO01,53
2020-08-15,FR13,0
2020-08-15,GB02,0
2020-08-15,IT01,0
2020-08-15,PL01,16
2020-08-15,RO01,0
2020-08-16,FR13,0
2020-08-16,GB02,0
2020-08-16,IT01,0
2020-08-16,PL01,9
2020-08-16,RO01,0
2020-08-17,FR13,64
2020-08-17,GB02,6
2020-08-17,IT01,0
2020-08-17,PL01,41
2020-08-17,RO01,117
2020-08-18,FR13,125
2020-08-18,GB02,2786
2020-08-18,IT01,0
2020-08-18,PL01,2
2020-08-18,RO01,13146
2020-08-19,FR13,265
2020-08-19,GB02,962
2020-08-19,IT01,2
2020-08-19,PL01,0
2020-08-19,RO01,102
2020-08-20,FR13,291
2020-08-20,GB02,451
2020-08-20,IT01,38
2020-08-20,PL01,103
2020-08-20,RO01,152
2020-08-21,FR13,44
2020-08-21,GB02,28
2020-08-21,IT01,76
2020-08-21,PL01,0
2020-08-21,RO01,1517
2020-08-22,FR13,0
2020-08-22,GB02,0
2020-08-22,IT01,0
2020-08-22,PL01,0
2020-08-22,RO01,1204
2020-08-23,FR13,0
2020-08-23,GB02,0
2020-08-23,IT01,0
2020-08-23,PL01,0
2020-08-23,RO01,0
2020-08-24,FR13,330
2020-08-24,GB02,3646
2020-08-24,IT01,45
2020-08-24,PL01,41
2020-08-24,RO01,26
2020-08-25,FR13,219
2020-08-25,GB02,662
2020-08-25,IT01,4
2020-08-25,PL01,633
2020-08-25,RO01,471
2020-08-26,FR13,301
2020-08-26,GB02,186
2020-08-26,IT01,582
2020-08-26,PL01,97
2020-08-26,RO01,38
2020-08-27,FR13,259
2020-08-27,GB02,468
2020-08-27,IT01,237
2020-08-27,PL01,51
2020-08-27,RO01,35
2020-08-28,FR13,990
2020-08-28,GB02,547
2020-08-28,IT01,471
2020-08-28,PL01,165
2020-08-28,RO01,173
2020-08-29,FR13,0
2020-08-29,GB02,0
2020-08-29,IT01,0
2020-08-29,PL01,0
2020-08-29,RO01,0
2020-08-30,FR13,0
2020-08-30,GB02,0
2020-08-30,IT01,0
2020-08-30,PL01,0
2020-08-30,RO01,4
2020-08-31,FR13,899
2020-08-31,GB02,0
2020-08-31,IT01,399
2020-08-31,PL01,31448
2020-08-31,RO01,153
2020-09-01,FR13,20252
2020-09-01,GB02,3310
2020-09-01,IT01,1129
2020-09-01,PL01,1026
2020-09-01,RO01,224
2020-09-02,FR13,26925
2020-09-02,GB02,12879
2020-09-02,IT01,665
2020-09-02,PL01,497
2020-09-02,RO01,300
2020-09-03,FR13,1058
2020-09-03,GB02,7540
2020-09-03,IT01,1066
2020-09-03,PL01,3845
2020-09-03,RO01,114
2020-09-04,FR13,1329
2020-09-04,GB02,4234
2020-09-04,IT01,652
2020-09-04,PL01,5969
2020-09-04,RO01,484
2020-09-05,FR13,0
2020-09-05,GB02,0
2020-09-05,IT01,0
2020-09-05,PL01,96
2020-09-05,RO01,1177
2020-09-06,FR13,24
2020-09-06,GB02,0
2020-09-06,IT01,21
2020-09-06,PL01,96
2020-09-06,RO01,160
2020-09-07,FR13,197
2020-09-07,GB02,2785
2020-09-07,IT01,248
2020-09-07,PL01,2646
2020-09-07,RO01,1640
2020-09-08,FR13,230
2020-09-08,GB02,800
2020-09-08,IT01,0
2020-09-08,PL01,224
2020-09-08,RO01,2016
2020-09-09,FR13,349
2020-09-09,GB02,778
2020-09-09,IT01,0
2020-09-09,PL01,26
2020-09-09,RO01,14
2020-09-10,FR13,290
2020-09-10,GB02,208
2020-09-10,IT01,0
2020-09-10,PL01,109
2020-09-10,RO01,179
2020-09-11,FR13,747
2020-09-11,GB02,0
2020-09-11,IT01,0
2020-09-11,PL01,68
2020-09-11,RO01,112
2020-09-12,FR13,0
2020-09-12,GB02,0
2020-09-12,IT01,0
2020-09-12,PL01,0
2020-09-12,RO01,0
2020-09-13,FR13,0
2020-09-13,GB02,0
2020-09-13,IT01,0
2020-09-13,PL01,0
2020-09-13,RO01,0
2020-09-14,FR13,882
2020-09-14,GB02,688
2020-09-14,IT01,433
2020-09-14,PL01,529
2020-09-14,RO01,80
2020-09-15,FR13,283
2020-09-15,GB02,623
2020-09-15,IT01,93
2020-09-15,PL01,92
2020-09-15,RO01,110
2020-09-16,FR13,249
2020-09-16,GB02,1026
2020-09-16,IT01,537
2020-09-16,PL01,42
2020-09-16,RO01,2
2020-09-17,FR13,346
2020-09-17,GB02,0
2020-09-17,IT01,292
2020-09-17,PL01,110
2020-09-17,RO01,83
2020-09-18,FR13,419
2020-09-18,GB02,10
2020-09-18,IT01,141
2020-09-18,PL01,132
2020-09-18,RO01,394
2020-09-19,FR13,0
2020-09-19,GB02,0
2020-09-19,IT01,46
2020-09-19,PL01,0
2020-09-19,RO01,0
2020-09-20,FR13,0
2020-09-20,GB02,0
2020-09-20,IT01,0
2020-09-20,PL01,8
2020-09-20,RO01,0
2020-09-21,FR13,764
2020-09-21,GB02,24
2020-09-21,IT01,878
2020-09-21,PL01,102
2020-09-21,RO01,32
2020-09-22,FR13,583
2020-09-22,GB02,1010
2020-09-22,IT01,56
2020-09-22,PL01,53
2020-09-22,RO01,13087
2020-09-23,FR13,971
2020-09-23,GB02,1139
2020-09-23,IT01,283
2020-09-23,PL01,8
2020-09-23,RO01,2684
2020-09-24,FR13,370
2020-09-24,GB02,3419
2020-09-24,IT01,297
2020-09-24,PL01,116
2020-09-24,RO01,28
2020-09-25,FR13,504
2020-09-25,GB02,387
2020-09-25,IT01,309
2020-09-25,PL01,40
2020-09-25,RO01,132
2020-09-26,FR13,0
2020-09-26,GB02,0
2020-09-26,IT01,0
2020-09-26,PL01,4
2020-09-26,RO01,0
2020-09-27,FR13,66
2020-09-27,GB02,0
2020-09-27,IT01,45
2020-09-27,PL01,0
2020-09-27,RO01,0
2020-09-28,FR13,3587
2020-09-28,GB02,970
2020-09-28,IT01,976
2020-09-28,PL01,83
2020-09-28,RO01,1299
2020-09-29,FR13,18921
2020-09-29,GB02,364
2020-09-29,IT01,610
2020-09-29,PL01,229
2020-09-29,RO01,207
2020-09-30,FR13,2848
2020-09-30,GB02,380
2020-09-30,IT01,333
2020-09-30,PL01,126
2020-09-30,RO01,247
2020-10-01,FR13,21634
2020-10-01,GB02,3427
2020-10-01,IT01,290
2020-10-01,PL01,33088
2020-10-01,RO01,212
2020-10-02,FR13,1600
2020-10-02,GB02,2072
2020-10-02,IT01,52
2020-10-02,PL01,870
2020-10-02,RO01,128
2020-10-03,FR13,0
2020-10-03,GB02,0
2020-10-03,IT01,2
2020-10-03,PL01,0
2020-10-03,RO01,0
2020-10-04,FR13,0
2020-10-04,GB02,2304
2020-10-04,IT01,50
2020-10-04,PL01,0
2020-10-04,RO01,0
2020-10-05,FR13,1250
2020-10-05,GB02,1303
2020-10-05,IT01,1423
2020-10-05,PL01,2912
2020-10-05,RO01,242
2020-10-06,FR13,753
2020-10-06,GB02,11904
2020-10-06,IT01,348
2020-10-06,PL01,5601
2020-10-06,RO01,269
2020-10-07,FR13,588
2020-10-07,GB02,1886
2020-10-07,IT01,333
2020-10-07,PL01,2797
2020-10-07,RO01,1665
2020-10-08,FR13,715
2020-10-08,GB02,2634
2020-10-08,IT01,0
2020-10-08,PL01,1682
2020-10-08,RO01,51
2020-10-09,FR13,193
2020-10-09,GB02,394
2020-10-09,IT01,0
2020-10-09,PL01,24
2020-10-09,RO01,163
2020-10-10,FR13,0
2020-10-10,GB02,0
2020-10-10,IT01,2
2020-10-10,PL01,0
2020-10-10,RO01,0
2020-10-11,FR13,0
2020-10-11,GB02,0
2020-10-11,IT01,0
2020-10-11,PL01,0
2020-10-11,RO01,0
2020-10-12,FR13,333
2020-10-12,GB02,5
2020-10-12,IT01,26
2020-10-12,PL01,26
2020-10-12,RO01,61
2020-10-13,FR13,449
2020-10-13,GB02,22
2020-10-13,IT01,112
2020-10-13,PL01,187
2020-10-13,RO01,73
2020-10-14,FR13,336
2020-10-14,GB02,488
2020-10-14,IT01,40
2020-10-14,PL01,428
2020-10-14,RO01,197
2020-10-15,FR13,41
2020-10-15,GB02,880
2020-10-15,IT01,151
2020-10-15,PL01,156
2020-10-15,RO01,277
2020-10-16,FR13,299
2020-10-16,GB02,186
2020-10-16,IT01,525
2020-10-16,PL01,183
2020-10-16,RO01,45
2020-10-17,FR13,6
2020-10-17,GB02,0
2020-10-17,IT01,0
2020-10-17,PL01,0
2020-10-17,RO01,0
2020-10-18,FR13,105
2020-10-18,GB02,0
2020-10-18,IT01,0
2020-10-18,PL01,0
2020-10-18,RO01,0
2020-10-19,FR13,626
2020-10-19,GB02,761
2020-10-19,IT01,1195
2020-10-19,PL01,174
2020-10-19,RO01,90
2020-10-20,FR13,943
2020-10-20,GB02,63
2020-10-20,IT01,274
2020-10-20,PL01,94
2020-10-20,RO01,14
2020-10-21,FR13,827
2020-10-21,GB02,426
2020-10-21,IT01,395
2020-10-21,PL01,79
2020-10-21,RO01,39
2020-10-22,FR13,23052
2020-10-22,GB02,10
2020-10-22,IT01,333
2020-10-22,PL01,120
2020-10-22,RO01,25
2020-10-23,FR13,295
2020-10-23,GB02,412
2020-10-23,IT01,115
2020-10-23,PL01,52
2020-10-23,RO01,11899
2020-10-24,FR13,0
2020-10-24,GB02,0
2020-10-24,IT01,0
2020-10-24,PL01,0
2020-10-24,RO01,0
2020-10-25,FR13,12
2020-10-25,GB02,0
2020-10-25,IT01,168
2020-10-25,PL01,0
2020-10-25,RO01,52
2020-10-26,FR13,284
2020-10-26,GB02,4343
2020-10-26,IT01,85
2020-10-26,PL01,127
2020-10-26,RO01,186
2020-10-27,FR13,283
2020-10-27,GB02,4380
2020-10-27,IT01,275
2020-10-27,PL01,2679
2020-10-27,RO01,2557
2020-10-28,FR13,345
2020-10-28,GB02,954
2020-10-28,IT01,355
2020-10-28,PL01,37
2020-10-28,RO01,353
2020-10-29,FR13,19714
2020-10-29,GB02,151
2020-10-29,IT01,447
2020-10-29,PL01,128
2020-10-29,RO01,18
2020-10-30,FR13,3105
2020-10-30,GB02,332
2020-10-30,IT01,463
2020-10-30,PL01,224
2020-10-30,RO01,74
2020-10-31,FR13,58
2020-10-31,GB02,0
2020-10-31,IT01,0
2020-10-31,PL01,18
2020-10-31,RO01,7
2020-11-01,FR13,22
2020-11-01,GB02,0
2020-11-01,IT01,36
2020-11-01,PL01,19512
2020-11-01,RO01,0
2020-11-02,FR13,1946
2020-11-02,GB02,583
2020-11-02,IT01,1191
2020-11-02,PL01,956
2020-11-02,RO01,153
2020-11-03,FR13,2300
2020-11-03,GB02,16026
2020-11-03,IT01,425
2020-11-03,PL01,765
2020-11-03,RO01,425
2020-11-04,FR13,1340
2020-11-04,GB02,711
2020-11-04,IT01,1637
2020-11-04,PL01,3927
2020-11-04,RO01,338
2020-11-05,FR13,637
2020-11-05,GB02,2198
2020-11-05,IT01,376
2020-11-05,PL01,5148
2020-11-05,RO01,5842
2020-11-06,FR13,449
2020-11-06,GB02,2015
2020-11-06,IT01,358
2020-11-06,PL01,37987
2020-11-06,RO01,80
2020-11-07,FR13,0
2020-11-07,GB02,0
2020-11-07,IT01,0
2020-11-07,PL01,0
2020-11-07,RO01,0
2020-11-08,FR13,0
2020-11-08,GB02,0
2020-11-08,IT01,0
2020-11-08,PL01,0
2020-11-08,RO01,22
2020-11-09,FR13,345
2020-11-09,GB02,13
2020-11-09,IT01,41
2020-11-09,PL01,910
2020-11-09,RO01,2474
2020-11-10,FR13,573
2020-11-10,GB02,1025
2020-11-10,IT01,7204
2020-11-10,PL01,114
2020-11-10,RO01,214
2020-11-11,FR13,240
2020-11-11,GB02,358
2020-11-11,IT01,159
2020-11-11,PL01,0
2020-11-11,RO01,44
2020-11-12,FR13,137
2020-11-12,GB02,9
2020-11-12,IT01,114
2020-11-12,PL01,6
2020-11-12,RO01,71
2020-11-13,FR13,204
2020-11-13,GB02,3
2020-11-13,IT01,217
2020-11-13,PL01,66
2020-11-13,RO01,139
2020-11-14,FR13,0
2020-11-14,GB02,0
2020-11-14,IT01,0
2020-11-14,PL01,0
2020-11-14,RO01,100
2020-11-15,FR13,195
2020-11-15,GB02,0
2020-11-15,IT01,0
2020-11-15,PL01,2
2020-11-15,RO01,7
2020-11-16,FR13,724
2020-11-16,GB02,1119
2020-11-16,IT01,75
2020-11-16,PL01,541
2020-11-16,RO01,104
2020-11-17,FR13,625
2020-11-17,GB02,548
2020-11-17,IT01,436
2020-11-17,PL01,251
2020-11-17,RO01,75
2020-11-18,FR13,332
2020-11-18,GB02,756
2020-11-18,IT01,360
2020-11-18,PL01,85
2020-11-18,RO01,28
2020-11-19,FR13,194
2020-11-19,GB02,132
2020-11-19,IT01,101
2020-11-19,PL01,106
2020-11-19,RO01,28
2020-11-20,FR13,41
2020-11-20,GB02,772
2020-11-20,IT01,62
2020-11-20,PL01,83
2020-11-20,RO01,116
2020-11-21,FR13,0
2020-11-21,GB02,0
2020-11-21,IT01,0
2020-11-21,PL01,0
2020-11-21,RO01,0
2020-11-22,FR13,70
2020-11-22,GB02,0
2020-11-22,IT01,0
2020-11-22,PL01,0
2020-11-22,RO01,0
2020-11-23,FR13,468
2020-11-23,GB02,220
2020-11-23,IT01,360
2020-11-23,PL01,118
2020-11-23,RO01,345
2020-11-24,FR13,1274
2020-11-24,GB02,2799
2020-11-24,IT01,190
2020-11-24,PL01,15
2020-11-24,RO01,89
2020-11-25,FR13,22098
2020-11-25,GB02,1441
2020-11-25,IT01,1014
2020-11-25,PL01,78
2020-11-25,RO01,120
2020-11-26,FR13,607
2020-11-26,GB02,5025
2020-11-26,IT01,110
2020-11-26,PL01,196
2020-11-26,RO01,218
2020-11-27,FR13,49
2020-11-27,GB02,343
2020-11-27,IT01,914
2020-11-27,PL01,38
2020-11-27,RO01,2580
2020-11-28,FR13,84
2020-11-28,GB02,0
2020-11-28,IT01,0
2020-11-28,PL01,0
2020-11-28,RO01,0
2020-11-29,FR13,232
2020-11-29,GB02,0
2020-11-29,IT01,0
2020-11-29,PL01,0
2020-11-29,RO01,0
2020-11-30,FR13,798
2020-11-30,GB02,580
2020-11-30,IT01,194
2020-11-30,PL01,34482
2020-11-30,RO01,96
2020-12-01,FR13,21789
2020-12-01,GB02,1337
2020-12-01,IT01,1074
2020-12-01,PL01,1117
2020-12-01,RO01,0
2020-12-02,FR13,9667
2020-12-02,GB02,3884
2020-12-02,IT01,479
2020-12-02,PL01,410
2020-12-02,RO01,12156
2020-12-03,FR13,1223
2020-12-03,GB02,12466
2020-12-03,IT01,1249
2020-12-03,PL01,4482
2020-12-03,RO01,179
2020-12-04,FR13,1631
2020-12-04,GB02,681
2020-12-04,IT01,753
2020-12-04,PL01,8178
2020-12-04,RO01,650
2020-12-05,FR13,14
2020-12-05,GB02,0
2020-12-05,IT01,0
2020-12-05,PL01,0
2020-12-05,RO01,0
2020-12-06,FR13,0
2020-12-06,GB02,0
2020-12-06,IT01,5
2020-12-06,PL01,0
2020-12-06,RO01,0
2020-12-07,FR13,583
2020-12-07,GB02,3252
2020-12-07,IT01,288
2020-12-07,PL01,1430
2020-12-07,RO01,1785
2020-12-08,FR13,828
2020-12-08,GB02,2
2020-12-08,IT01,0
2020-12-08,PL01,934
2020-12-08,RO01,2162
2020-12-09,FR13,673
2020-12-09,GB02,1315
2020-12-09,IT01,212
2020-12-09,PL01,73
2020-12-09,RO01,71
2020-12-10,FR13,574
2020-12-10,GB02,470
2020-12-10,IT01,109
2020-12-10,PL01,116
2020-12-10,RO01,368
2020-12-11,FR13,291
2020-12-11,GB02,106
2020-12-11,IT01,134
2020-12-11,PL01,87
2020-12-11,RO01,157
2020-12-12,FR13,0
2020-12-12,GB02,0
2020-12-12,IT01,0
2020-12-12,PL01,0
2020-12-12,RO01,192
2020-12-13,FR13,0
2020-12-13,GB02,0
2020-12-13,IT01,0
2020-12-13,PL01,0
2020-12-13,RO01,0
2020-12-14,FR13,1189
2020-12-14,GB02,970
2020-12-14,IT01,287
2020-12-14,PL01,1781
2020-12-14,RO01,92
2020-12-15,FR13,522
2020-12-15,GB02,164
2020-12-15,IT01,185
2020-12-15,PL01,661
2020-12-15,RO01,11632
2020-12-16,FR13,593
2020-12-16,GB02,730
2020-12-16,IT01,761
2020-12-16,PL01,156
2020-12-16,RO01,47
2020-12-17,FR13,399
2020-12-17,GB02,548
2020-12-17,IT01,596
2020-12-17,PL01,259
2020-12-17,RO01,108
2020-12-18,FR13,915
2020-12-18,GB02,774
2020-12-18,IT01,460
2020-12-18,PL01,176
2020-12-18,RO01,1135
2020-12-19,FR13,0
2020-12-19,GB02,0
2020-12-19,IT01,0
2020-12-19,PL01,0
2020-12-19,RO01,29
2020-12-20,FR13,0
2020-12-20,GB02,0
2020-12-20,IT01,0
2020-12-20,PL01,4
2020-12-20,RO01,128
2020-12-21,FR13,227
2020-12-21,GB02,28
2020-12-21,IT01,238
2020-12-21,PL01,404
2020-12-21,RO01,64
2020-12-22,FR13,1304
2020-12-22,GB02,153
2020-12-22,IT01,689
2020-12-22,PL01,488
2020-12-22,RO01,82
2020-12-23,FR13,1290
2020-12-23,GB02,0
2020-12-23,IT01,370
2020-12-23,PL01,0
2020-12-23,RO01,244
2020-12-24,FR13,168
2020-12-24,GB02,0
2020-12-24,IT01,225
2020-12-24,PL01,0
2020-12-24,RO01,0
2020-12-25,FR13,191
2020-12-25,GB02,0
2020-12-25,IT01,0
2020-12-25,PL01,0
2020-12-25,RO01,0
2020-12-26,FR13,105
2020-12-26,GB02,0
2020-12-26,IT01,0
2020-12-26,PL01,0
2020-12-26,RO01,0
2020-12-27,FR13,81
2020-12-27,GB02,0
2020-12-27,IT01,0
2020-12-27,PL01,0
2020-12-27,RO01,44
2020-12-28,FR13,168
2020-12-28,GB02,0
2020-12-28,IT01,1222
2020-12-28,PL01,36828
2020-12-28,RO01,158
2020-12-29,FR13,318
2020-12-29,GB02,0
2020-12-29,IT01,2486
2020-12-29,PL01,76
2020-12-29,RO01,406
2020-12-30,FR13,55
2020-12-30,GB02,0
2020-12-30,IT01,2092
2020-12-30,PL01,225
2020-12-30,RO01,3527
2020-12-31,FR13,0
2020-12-31,GB02,0
2020-12-31,IT01,307
2020-12-31,PL01,85
2020-12-31,RO01,0
2021-01-01,FR13,0
2021-01-01,GB02,0
2021-01-01,IT01,10
2021-01-01,PL01,0
2021-01-01,RO01,0
2021-01-02,FR13,0
2021-01-02,GB02,10
2021-01-02,IT01,569
2021-01-02,PL01,0
2021-01-02,RO01,0
2021-01-03,FR13,405
2021-01-03,GB02,11404
2021-01-03,IT01,192
2021-01-03,PL01,0
2021-01-03,RO01,57
2021-01-04,FR13,23242
2021-01-04,GB02,0
2021-01-04,IT01,142
2021-01-04,PL01,1989
2021-01-04,RO01,100
2021-01-05,FR13,23233
2021-01-05,GB02,6209
2021-01-05,IT01,1794
2021-01-05,PL01,10576
2021-01-05,RO01,181
2021-01-06,FR13,4715
2021-01-06,GB02,2885
2021-01-06,IT01,167
2021-01-06,PL01,8909
2021-01-06,RO01,475
2021-01-07,FR13,831
2021-01-07,GB02,9336
2021-01-07,IT01,386
2021-01-07,PL01,1481
2021-01-07,RO01,2573
2021-01-08,FR13,282
2021-01-08,GB02,2348
2021-01-08,IT01,18
2021-01-08,PL01,1546
2021-01-08,RO01,2568
2021-01-09,FR13,0
2021-01-09,GB02,0
2021-01-09,IT01,0
2021-01-09,PL01,0
2021-01-09,RO01,0
2021-01-10,FR13,0
2021-01-10,GB02,0
2021-01-10,IT01,0
2021-01-10,PL01,0
2021-01-10,RO01,6
2021-01-11,FR13,339
2021-01-11,GB02,4
2021-01-11,IT01,0
2021-01-11,PL01,184
2021-01-11,RO01,41
2021-01-12,FR13,371
2021-01-12,GB02,1383
2021-01-12,IT01,0
2021-01-12,PL01,161
2021-01-12,RO01,31
2021-01-13,FR13,214
2021-01-13,GB02,562
2021-01-13,IT01,0
2021-01-13,PL01,14
2021-01-13,RO01,23
2021-01-14,FR13,927
2021-01-14,GB02,247
2021-01-14,IT01,0
2021-01-14,PL01,1736
2021-01-14,RO01,333
2021-01-15,FR13,263
2021-01-15,GB02,324
2021-01-15,IT01,0
2021-01-15,PL01,480
2021-01-15,RO01,12
2021-01-16,FR13,0
2021-01-16,GB02,0
2021-01-16,IT01,0
2021-01-16,PL01,0
2021-01-16,RO01,0
2021-01-17,FR13,0
2021-01-17,GB02,0
2021-01-17,IT01,0
2021-01-17,PL01,0
2021-01-17,RO01,33
2021-01-18,FR13,234
2021-01-18,GB02,276
2021-01-18,IT01,9651
2021-01-18,PL01,300
2021-01-18,RO01,0
2021-01-19,FR13,237
2021-01-19,GB02,1742
2021-01-19,IT01,97
2021-01-19,PL01,60
2021-01-19,RO01,1
2021-01-20,FR13,559
2021-01-20,GB02,2436
2021-01-20,IT01,111
2021-01-20,PL01,55
2021-01-20,RO01,32
2021-01-21,FR13,909
2021-01-21,GB02,546
2021-01-21,IT01,299
2021-01-21,PL01,220
2021-01-21,RO01,20
2021-01-22,FR13,647
2021-01-22,GB02,682
2021-01-22,IT01,289
2021-01-22,PL01,160
2021-01-22,RO01,16
2021-01-23,FR13,0
2021-01-23,GB02,0
2021-01-23,IT01,0
2021-01-23,PL01,0
2021-01-23,RO01,0
2021-01-24,FR13,0
2021-01-24,GB02,0
2021-01-24,IT01,0
2021-01-24,PL01,0
2021-01-24,RO01,32
2021-01-25,FR13,818
2021-01-25,GB02,579
2021-01-25,IT01,149
2021-01-25,PL01,694
2021-01-25,RO01,3082
2021-01-26,FR13,1187
2021-01-26,GB02,4229
2021-01-26,IT01,98
2021-01-26,PL01,1404
2021-01-26,RO01,59
2021-01-27,FR13,896
2021-01-27,GB02,318
2021-01-27,IT01,536
2021-01-27,PL01,35
2021-01-27,RO01,73
2021-01-28,FR13,853
2021-01-28,GB02,342
2021-01-28,IT01,816
2021-01-28,PL01,84
2021-01-28,RO01,7
2021-01-29,FR13,21715
2021-01-29,GB02,699
2021-01-29,IT01,251
2021-01-29,PL01,154
2021-01-29,RO01,89
2021-01-30,FR13,0
2021-01-30,GB02,0
2021-01-30,IT01,190
2021-01-30,PL01,0
2021-01-30,RO01,0
2021-01-31,FR13,0
2021-01-31,GB02,0
2021-01-31,IT01,138
2021-01-31,PL01,0
2021-01-31,RO01,68
2021-02-01,FR13,89866
2021-02-01,GB02,155
2021-02-01,IT01,335
2021-02-01,PL01,37947
2021-02-01,RO01,59
2021-02-02,FR13,1775
2021-02-02,GB02,5338
2021-02-02,IT01,1063
2021-02-02,PL01,1088
2021-02-02,RO01,2820
2021-02-03,FR13,2108
2021-02-03,GB02,12395
2021-02-03,IT01,561
2021-02-03,PL01,1528
2021-02-03,RO01,138
2021-02-04,FR13,588
2021-02-04,GB02,27587
2021-02-04,IT01,1577
2021-02-04,PL01,6900
2021-02-04,RO01,573
2021-02-05,FR13,571
2021-02-05,GB02,138
2021-02-05,IT01,578
2021-02-05,PL01,4955
2021-02-05,RO01,13409
2021-02-06,FR13,16
2021-02-06,GB02,0
2021-02-06,IT01,0
2021-02-06,PL01,0
2021-02-06,RO01,0
2021-02-07,FR13,2
2021-02-07,GB02,0
2021-02-07,IT01,76
2021-02-07,PL01,0
2021-02-07,RO01,108
2021-02-08,FR13,74
2021-02-08,GB02,10
2021-02-08,IT01,14
2021-02-08,PL01,812
2021-02-08,RO01,201
2021-02-09,FR13,185
2021-02-09,GB02,1743
2021-02-09,IT01,151
2021-02-09,PL01,58
2021-02-09,RO01,24
2021-02-10,FR13,332
2021-02-10,GB02,6
2021-02-10,IT01,71
2021-02-10,PL01,49
2021-02-10,RO01,0
2021-02-11,FR13,319
2021-02-11,GB02,0
2021-02-11,IT01,21
2021-02-11,PL01,87
2021-02-11,RO01,0
2021-02-12,FR13,316
2021-02-12,GB02,28
2021-02-12,IT01,67
2021-02-12,PL01,133
2021-02-12,RO01,2430
2021-02-13,FR13,0
2021-02-13,GB02,0
2021-02-13,IT01,0
2021-02-13,PL01,0
2021-02-13,RO01,0
2021-02-14,FR13,0
2021-02-14,GB02,0
2021-02-14,IT01,0
2021-02-14,PL01,0
2021-02-14,RO01,0
2021-02-15,FR13,401
2021-02-15,GB02,56
2021-02-15,IT01,31
2021-02-15,PL01,1706
2021-02-15,RO01,1642
2021-02-16,FR13,607
2021-02-16,GB02,252
2021-02-16,IT01,106
2021-02-16,PL01,396
2021-02-16,RO01,10
2021-02-17,FR13,263
2021-02-17,GB02,2076
2021-02-17,IT01,239
2021-02-17,PL01,408
2021-02-17,RO01,34
2021-02-18,FR13,791
2021-02-18,GB02,508
2021-02-18,IT01,63
2021-02-18,PL01,118
2021-02-18,RO01,200
2021-02-19,FR13,749
2021-02-19,GB02,222
2021-02-19,IT01,526
2021-02-19,PL01,45
2021-02-19,RO01,6
2021-02-20,FR13,0
2021-02-20,GB02,0
2021-02-20,IT01,0
2021-02-20,PL01,0
2021-02-20,RO01,0
2021-02-21,FR13,170
2021-02-21,GB02,982
2021-02-21,IT01,0
2021-02-21,PL01,0
2021-02-21,RO01,0
2021-02-22,FR13,181
2021-02-22,GB02,624
2021-02-22,IT01,277
2021-02-22,PL01,156
2021-02-22,RO01,74
2021-02-23,FR13,322
2021-02-23,GB02,10
2021-02-23,IT01,280
2021-02-23,PL01,129
2021-02-23,RO01,0
2021-02-24,FR13,497
2021-02-24,GB02,2557
2021-02-24,IT01,669
2021-02-24,PL01,45
2021-02-24,RO01,3
2021-02-25,FR13,427
2021-02-25,GB02,36
2021-02-25,IT01,370
2021-02-25,PL01,195
2021-02-25,RO01,68
2021-02-26,FR13,499
2021-02-26,GB02,1377
2021-02-26,IT01,871
2021-02-26,PL01,268
2021-02-26,RO01,7
2021-02-27,FR13,82
2021-02-27,GB02,0
2021-02-27,IT01,0
2021-02-27,PL01,0
2021-02-27,RO01,23
2021-02-28,FR13,71
